ticker,price,change_pct,volume,avg_volume,market_cap,float
AACG,0.86,4.1667,2138.0,,,5976213.0
AAOG,2.1461,0.7559,2155222.0,,,
ABTC,9.1463,-4.726,1098502.0,,,23343815.0
ABTS,1.18,-6.3492,14002.0,,,2959048.0
ABVC,1.17,7.3394,89253.0,,,21065557.0
ACH,0.7387,0.7501,1409049.0,,,56518805.0
ACTU,0.7,12.9032,382668.0,,,
ACXP,1.36,0.0,134019.0,,,5141335.0
ADBT,0.1129,-8.8378,8521910.0,,,50625609.0
ADCT,1.27,-1.5504,1076776.0,,,
ADGM,0.195,-7.1429,1996954.0,,,8408880.0
AEI,0.7843,4.0876,15099.0,,,3698993.0
AEON,0.2623,0.8071,564514.0,,,
AERT,7.1,-1.9337,2121.0,,,
AGMH,0.769,0.6281,36418.0,,,3454390.0
AGRZ,0.2,0.0,490567.0,,,
AHMA,1.37,1.4815,49689.0,,,2144956.0
AIB,1.7307,21.8803,2280555.0,,,
AIDX,0.411,-2.8598,54840.0,,,
AIFU,11.7,28.5714,78533.0,,,
AIIO,1.39,-4.1379,442186.0,,,50138705.0
AIM,0.1901,-6.4929,1873809.0,,,27686821.0
AIMD,1.33,-7.6389,160020.0,,,2898987.0
AIRE,1.34,-1.4706,53310.0,,,4452454.0
AIXC,1.66,16.9014,814730.0,,,18558726.0
AIXI,1.73,-7.9787,330521.0,,,866043.0
ALAR,1.78,4.0936,36859.0,,,
ALDX,1.1936,-2.1639,643880.0,,,53226000.0
ALEC,1.95,1.5625,1024457.0,,,94313250.0
ALIT,11.02,-2.305,405587.0,,,
ALLR,1.0592,-2.8257,43304.0,,,15793670.0
ALP,5.49,-2.139,192116.0,,,20919358.0
ALPS,0.396,-1.0,69697.0,,,3000000.0
ALXO,1.31,-3.321,1165752.0,,,94732188.0
AMBR,1.86,-1.0638,244086.0,,,20719326.0
AMDD,21.8455,-0.0965,484908.0,,,
AMOD,1.6503,-1.1796,28547.0,,,
AMSS,0.64,-5.4792,53880.0,,,
AMZE,0.136,2.4096,4759035.0,,,20505351.0
ANPA,2.0344,-1.7198,14021.0,,,4391591.0
ANVS,1.31,-1.5038,573504.0,,,35319648.0
APRE,0.7608,-2.424,53233.0,,,7910129.0
APVO,1.93,5.4645,25474.0,,,1696320.0
AQB,0.95,7.7953,111724.0,,,5120387.0
ARAI,0.2061,-11.9539,1615103.0,,,
ARAY,0.217,-2.6906,725204.0,,,
ARBE,0.6399,-5.0453,3793001.0,,,101467044.0
ASPSZ,0.14,0.0,6391.0,,,
ATCH,0.1851,-5.0282,6076559.0,,,148538231.0
ATER,0.6519,-3.365,76590.0,,,13768639.0
ATTT,2.73,-0.7273,8600.0,,,5874743.0
ATYR,0.2937,-13.0036,8192460.0,,,95590127.0
AUID,0.4801,15.6032,471079.0,,,
AURE,1.1848,8.6972,20945.0,,,
AUTL,1.855,-2.8796,1383385.0,,,33904120.0
AUUD,1.1228,-12.2812,299663.0,,,
AVAT,1.94,7.7778,1015953.0,,,25546730.0
AVX,6.15,12.844,354321.0,,,
AXTX,36.04,7.3578,2150333.0,,,
AZI,1.18,-2.4793,44143.0,,,4397327.0
AZIO,1.3,0.3861,43139.0,,,13675066.0
BAER,0.7859,-5.3133,670441.0,,,44437854.0
BANL,5.1,-3.4109,6172.0,,,406582.0
BAOS,0.2699,-2.9486,464986.0,,,1034490.0
BATL,1.0693,-4.5268,3709729.0,,,
BBLG,0.4963,1.0383,57572.0,,,2755396.0
BCDA,1.065,-0.4673,51180.0,,,8168190.0
BCG,1.15,-1.2876,19092.0,,,4121844.0
BCTXZ,0.1553,-22.35,10294.0,,,
BDMD,0.7913,1.4487,50012.0,,,11007062.0
BDRX,0.661,-2.0741,163092.0,,,594400.0
BDTX,1.8715,-0.9788,378260.0,,,
BEAT,0.356,-6.0686,680786.0,,,
BEEM,1.1928,-1.4215,127831.0,,,22098037.0
BENF,1.53,5.5172,31059321.0,,,1182724.0
BFRG,0.69,-9.7685,2822318.0,,,15806828.0
BFRI,1.2,0.0,246553.0,,,11309193.0
BGIN,1.9,2.1505,1847.0,,,43350299.0
BGL,0.212,0.3788,331904.0,,,
BGM,0.231,-7.117,189476.0,,,
BGMS,0.92,-2.6455,16580.0,,,5310620.0
BIOT,0.4127,3.3041,127684.0,,,28794472.0
BIOX,0.3507,-5.4972,73177.0,,,44923321.0
BIRD,2.3122,-2.8487,244752.0,,,5612831.0
BIVI,1.61,0.0,458556.0,,,7477922.0
BJDX,0.92,-3.1579,284332.0,,,4377260.0
BKYI,1.79,-12.2549,179207.0,,,983553.0
BLNE,0.9217,-4.0196,305041.0,,,23006033.0
BMEA,1.32,-11.4094,3074374.0,,,
BMRA,2.32,-5.6911,58572.0,,,3972715.0
BNGO,1.66,-1.7751,477406.0,,,10636515.0
BOLD,2.638,1.4615,255396.0,,,12099168.0
BQ,0.8301,-1.833,24895.0,,,
BRAG,1.38,0.0,5100.0,,,
BRIA,1.4,1.4493,2880.0,,,20279875.0
BRLS,1.39,3.7159,1659.0,,,6468397.0
BRNX,2.5,9.1703,240193.0,,,23787.0
BTCS,1.5201,-6.7423,1736846.0,,,41632287.0
