ticker,price,change_pct,volume,avg_volume,market_cap,float
HFFG,1.69,-1.1696,81311.0,285125.0,93968760.0,40542674.0
HIHO,0.91,-2.1716,12442.0,1570775.0,4210275.0,2923125.0
HKPD,0.1206,-5.9282,55949808.0,2499100.0,5849095.0,15713736.0
HLP,1.2,-6.9767,29229.0,1562035.0,89686504.0,
HODO,0.1855,-0.6427,490000.0,751327.0,15749503.0,
HOLO,1.6,-3.0303,186508.0,355524.0,36659776.0,
HOWL,0.9885,2.4352,891328.0,7100103.0,48040176.0,47916735.0
HPAI,0.3,0.2674,1002159.0,811053.0,11294074.0,7586883.0
HTZ,2.05,-0.9662,7098613.0,32811669.0,730725312.0,169966718.0
HUBC,0.4163,-30.6282,772005.0,1550703.0,2533960.0,13150.0
HUDI,0.7686,-1.8892,1721.0,1109756.0,11005723.0,4231271.0
HUIZ,1.59,7.4324,63762.0,1904337.0,16068661.0,4458101.0
HXHX,0.4731,-3.8415,51111.0,1234119.0,6964032.0,2470050.0
HYFM,0.97,-1.0204,33635.0,2677969.0,4674743.0,3546829.0
IBG,1.0,1.5022,41504.0,185932.0,1815882.0,
IBO,0.441,-10.6745,264709.0,111959.0,47549164.0,11488352.0
ICG,0.969,2.0,8056.0,118448.0,59293876.0,21137748.0
ICMB,0.8601,0.0116,32419.0,77096.0,12413369.0,
ICON,0.9,-4.0716,8428.0,316493.0,3259649.0,
IGC,0.283,0.5329,614426.0,665630.0,29257674.0,89370306.0
ILLR,0.7476,-4.1047,68598.0,5933079.0,15316367.0,
IMCC,1.75,-12.0603,47223.0,213216.0,1056861.0,471434.0
IMNN,1.45,-3.9735,1094220.0,123898.0,8136534.0,5293517.0
IMRN,1.63,-7.3864,527938.0,2099388.0,13156059.0,7894443.0
IMTE,0.4641,2.2247,1448.0,279140.0,1599490.0,
INBS,2.19,-1.7937,30040.0,162577.0,6630159.0,2937009.0
INCR,5.24,-0.1905,5220.0,27053.0,78619736.0,7864160.0
INDP,2.56,23.0769,3159590.0,674048.0,341100320.0,23242791.0
INEO,0.5447,1.0388,2010.0,145116.0,8808139.0,8809520.0
INM,1.31,0.0,20500.0,935341.0,6994661.0,831863.0
INO,1.28,-3.0303,1937286.0,3549185.0,132348824.0,95787461.0
INUV,0.6192,-0.129,148449.0,268072.0,10206322.0,
INV,1.03,-1.9048,2237974.0,3036459.0,87151032.0,68258723.0
INVZ,0.3245,-5.5863,1268716.0,3502035.0,96735752.0,217886667.0
IONZ,31.2138,6.6828,309822.0,1286288.0,,
IPDN,0.1404,12.2302,496184256.0,1078887.0,2028825.0,11498845.0
IPHA,1.88,-3.5897,8262.0,151762.0,209996640.0,70567628.0
IPW,1.7,4.9383,48821.0,275816.0,3214950.0,65069.0
IQST,0.9694,7.4365,348168.0,4889137.0,10581834.0,10870558.0
ISPC,1.5,-3.2258,428207.0,582837.0,3777885.0,2518590.0
ITOC,0.3044,-1.1688,63099.0,658637.0,7524159.0,15643205.0
ITP,0.1638,1.1111,136828.0,485617.0,2778935.0,16423714.0
IVDA,0.2841,0.6733,70865.0,11526558.0,3556655.0,12487604.0
IVF,0.964,0.4167,63325.0,4301548.0,2416718.0,2283322.0
IZM,0.2344,0.1709,25688.0,1128083.0,2817045.0,7771391.0
JAGU,1.57,-4.2683,51206.0,105177.0,31704230.0,
JAGX,0.319,-12.9129,749869.0,191637.0,1648687.0,5141735.0
JBDI,1.24,3.3333,2739.0,61080.0,11798020.0,
JELD,2.03,-3.3333,1040061.0,1845075.0,176129664.0,
JFU,2.76,0.7299,378.0,133696.0,32494402.0,4622564.0
JOB,0.24,-1.0717,42270.0,227220.0,26368964.0,82912814.0
JSPR,0.7007,2.0239,204489.0,1439470.0,23315484.0,
JTAI,1.25,-2.3437,77285.0,1581168.0,1777151.0,
JZ,0.77,-2.2843,11094923.0,949055.0,1854401.0,1403950.0
JZXN,1.16,0.0,20157.0,3549783.0,594798.0,
KALA,0.5629,1.1137,308370.0,340567.0,10886366.0,
KAPA,1.68,1.2048,32594.0,332447.0,5687443.0,
KITT,0.644,-7.8684,406702.0,705775.0,4811942.0,
KLC,2.51,-1.1811,426899.0,818225.0,297477760.0,34273941.0
KLTR,1.43,-2.0548,142468.0,587490.0,218148224.0,90732891.0
KLXE,1.54,-0.6452,523087.0,433706.0,32935130.0,
KMRK,0.9418,-10.3218,2814.0,701596.0,19871980.0,4600011.0
KNDI,0.6004,-0.2824,33949.0,953469.0,60289384.0,67911029.0
KNRX,0.36,-4.5852,11146.0,2627233.0,10952321.0,
KPTI,1.62,-4.142,798386.0,1387258.0,36743964.0,15774275.0
KSCP,1.41,-0.7042,417456.0,1262693.0,33301882.0,21601113.0
KUST,0.7471,-3.2003,112429.0,6875870.0,4861275.0,
KWM,1.55,1.3072,230492.0,354339.0,106138320.0,1353790.0
KXIN,1.085,-3.125,53648.0,444416.0,1794331.0,1418651.0
LASE,0.7096,-11.4329,16562792.0,4784916.0,35600868.0,42385618.0
LESL,0.51,1.5329,166500.0,1196570.0,4776392.0,9127498.0
LEXX,4.05,-38.6364,221238.0,36327.0,8531273.0,1602575.0
LFT,6.83,-1.3434,19927.0,28547.0,35848020.0,
LGHL,7.82,-4.8662,100290.0,234734.0,64952164.0,455328.0
LGO,0.685,-4.8611,234527.0,1462808.0,70646792.0,
LGPS,0.83,-0.1924,42655.0,3901598.0,19597022.0,
LGVN,6.64,0.9119,58892.0,43766.0,21169628.0,2569305.0
LHAI,1.11,-6.7227,267894.0,9799725.0,18348300.0,10130080.0
LHSW,0.6501,-36.2647,4117030.0,2492149.0,8772232.0,190320.0
LICN,1.08,-2.7027,10898.0,925225.0,17751772.0,
LIDR,1.28,-3.7594,875154.0,3167332.0,59505040.0,41097062.0
LIMN,3.63,4.3103,18291.0,695173.0,4875841.0,
LITS,1.06,0.0,230957.0,253440.0,36066712.0,31820367.0
LNAI,2.435,-6.705,3017.0,971716.0,11040022.0,
LNKS,0.9876,0.7755,27458.0,1511137.0,1586691.0,45448.0
LOOP,0.4409,2.5349,322045.0,1611298.0,21330906.0,26662906.0
LOT,1.01,-1.9417,447183.0,272187.0,654615744.0,9392634.0
LSTA,1.64,-13.6842,236321.0,228204.0,14777937.0,6646737.0
LUCY,0.8434,-3.0463,122896.0,7941774.0,7260996.0,
LUNG,1.85,-6.5657,479328.0,590606.0,79454296.0,
LVWR,1.13,-0.8772,236444.0,4326288.0,232116080.0,13503815.0
LX,0.8072,-1.7407,1388359.0,3351343.0,133017096.0,111350398.0
LXEH,1.7117,8.2943,16297.0,50822.0,3280758.0,
LZMH,1.23,-5.3846,10939.0,355819.0,11043555.0,
MASK,1.26,-1.5625,39750.0,799008.0,4560047.0,756661.0
MBRX,0.8299,8.4837,531783.0,1284117.0,16164278.0,17032384.0
MCRP,0.87,-3.3333,236329.0,716269.0,30352950.0,11886494.0
MDCX,0.1614,-5.2817,17463008.0,3796320.0,10197350.0,59815611.0
MDXH,0.676,-2.3121,279485.0,6049708.0,64502152.0,42511845.0
MEDS,0.892,4.8179,74699.0,273467.0,2731231.0,1484051.0
MERC,0.3768,-1.7727,677647.0,3258766.0,25252394.0,
MGIH,1.54,0.6536,6190.0,324361.0,17325000.0,1249988.0
MGN,0.1944,-29.5141,19435263.0,5282884.0,28188.0,
MGRX,0.385,-7.4519,148866.0,13782732.0,8303457.0,16871547.0
MGX,1.16,0.8696,471749.0,161664.0,43821440.0,
MI,2.1,-2.3256,14797.0,67941.0,485370.0,180017.0
MIMI,1.05,11.6784,5719939.0,5529550.0,15532251.0,6515449.0
MIRA,0.7892,1.1147,138407.0,570243.0,33163832.0,35027931.0
MMA,0.4035,-0.8843,248748.0,6375916.0,10686108.0,8555294.0
MNDR,1.4823,-0.5168,26891.0,208543.0,1770663.0,269597.0
MNTK,2.55,3.6585,297063.0,210008.0,362969888.0,65767300.0
MOBX,1.115,-3.8793,2366129.0,3529066.0,18926990.0,14589908.0
MOGU,1.85,0.0,330.0,9991.0,15139092.0,
MQ,16.155,1.5399,494788.0,1062404.0,1681716736.0,
MREO,0.2446,0.866,693915.0,4051829.0,39060412.0,130823636.0
MSGY,1.87,3.3149,40843.0,788247.0,3963698.0,807132.0
MSN,0.5201,-1.0652,294274.0,251261.0,10944283.0,5799355.0
MSS,1.69,-2.3121,131237.0,2819211.0,1471211.0,325423.0
MTEN,0.9952,-2.4314,121484.0,3106096.0,7613145.0,4024135.0
MTNB,0.205,11.595,1639000.0,5622341.0,3012023.0,
MVIS,1.59,-1.2422,804960.0,1231671.0,48636276.0,23407572.0
MWC,1.43,1.4184,117054.0,415238.0,84969760.0,
MWG,1.26,3.2787,6290.0,20559.0,,
MWYN,0.9297,5.8281,74903.0,259982.0,18775110.0,14201592.0
MXCT,1.19,-2.459,300458.0,1076714.0,122815392.0,
MYSZ,1.94,-3.4826,16711.0,200675.0,1308233.0,638653.0
NA,2.37,3.9474,51597.0,289079.0,55017392.0,8418641.0
NAII,2.02,1.0,4632.0,43670.0,12675962.0,4934401.0
NAKA,7.76,-2.7569,168880.0,211293.0,138864768.0,
NAMI,1.92,1.0526,32571.0,1060248.0,6072683.0,747383.0
NCMI,2.46,3.3613,989159.0,808114.0,231413280.0,65657406.0
NCNA,1.34,-2.1898,26182.0,66056.0,5577041.0,4309196.0
NCPL,0.4668,-3.5936,326297.0,14078950.0,3663399.0,4387760.0
NCRA,1.86,0.0,31055.0,3847430.0,4419635.0,1630509.0
NCT,0.2925,-7.29,1242092.0,1747050.0,,400076.0
NEXR,1.56,-6.5868,54289.0,829092.0,869643.0,50536.0
NFE,0.3296,20.8654,18837072.0,3017621.0,94145184.0,
NIKI,6.23,3.6606,43146.0,151685.0,5073556.0,535932.0
NIPG,13.61,3.8139,2850.0,38893.0,101783632.0,1467001.0
NIVF,1.11,0.0,87993.0,473654.0,2370143.0,28072.0
NMTC,1.58,-4.8193,225073.0,296191.0,14387106.0,6271776.0
NPWR,1.82,-1.6216,389040.0,828267.0,161034848.0,
NRDY,9.1,4.5977,41933.0,45573.0,657296832.0,4383494.0
NRSN,0.332,-17.207,686190.0,348488.0,12538343.0,23870668.0
NTCL,1.98,-6.1611,4501.0,91927.0,4276829.0,
NUWE,0.7683,-3.9385,200163.0,3482219.0,2439455.0,
NVVE,1.15,-3.3614,210.0,1369827.0,1142863.0,852616.0
NWGL,1.33,23.1481,1171414.0,3384050.0,38374708.0,9530154.0
NXB,2.32,1.31,22984.0,51332.0,58331516.0,9165591.0
NXGL,0.2901,-2.8466,1420205.0,774554.0,2827797.0,7693635.0
NXL,4.87,-3.5644,57252.0,8725.0,4039178.0,517047.0
NXXT,0.1534,-20.6004,5944604.0,4576775.0,25791670.0,78034700.0
NYXH,1.5,-1.3158,185088.0,347040.0,152760320.0,50881022.0
OBAI,0.3156,-5.9314,556124.0,12597727.0,9460276.0,23343741.0
OCG,1.51,-5.625,36978.0,128766.0,2926851.0,
OCGN,1.025,-3.7559,22089104.0,6619019.0,347588160.0,333389609.0
OFAL,0.6424,-6.5464,635697.0,6476649.0,1694042.0,
OGI,1.07,-2.7273,370498.0,901969.0,154243376.0,94218002.0
OKLL,11.64,-12.4812,1784596.0,11929296.0,,
OLB,0.295,-11.9403,6763282.0,6193767.0,7085991.0,17187014.0
OLOX,0.8751,-0.8947,417253.0,1073345.0,1452094.0,1627416.0
ONCO,0.7822,-5.44,172639.0,644416.0,3426444.0,
ONCY,0.772,-2.8931,3733026.0,1080780.0,98438112.0,
ONDU,3.4,-1.4493,126982.0,155954.0,,
ONFO,0.8982,-5.681,182635.0,2157971.0,2203025.0,2422495.0
