ticker,price,change_pct,volume,avg_volume,market_cap,float
AACG,0.877,-0.2048,2372.0,231072.0,37893636.0,5976213.0
ABTC,8.65,3.9663,1630230.0,1652313.0,1053740480.0,23343815.0
ABTS,1.43,2.8777,3306.0,139998.0,4596656.0,2959048.0
ACH,1.12,3.7037,872655.0,1172893.0,86133272.0,56518805.0
ACTU,1.03,-3.7383,259000.0,369403.0,24734628.0,
ACXP,1.39,-0.7143,82151.0,124069.0,5973856.0,
ADCT,1.11,3.7383,808456.0,1441300.0,141711152.0,
ADGM,0.4505,-19.697,440456.0,8304337.0,10005812.0,8408880.0
AEMD,1.54,0.6536,54012.0,1075252.0,1095149.0,706407.0
AEON,0.2862,-12.4503,6060955.0,6438200.0,14276454.0,
AERT,7.08,3.3577,21014.0,23762.0,38182688.0,
AGRZ,0.24,-0.0417,407494.0,7205238.0,5201636.0,
AHMA,1.405,-5.7047,102445.0,2235756.0,41763624.0,2144956.0
AIB,1.33,-4.3165,462302.0,1141217.0,,
AIDX,0.5205,-7.0536,48605.0,250895.0,6646943.0,
AIFU,10.61,-5.2679,45521.0,26694.0,62871740.0,
AIIO,1.59,-5.3571,596067.0,1507669.0,189266576.0,50138705.0
AIM,0.2229,0.5413,1658260.0,5301206.0,8343018.0,27686821.0
AIRE,1.53,1.3245,36623.0,118411.0,9186392.0,4452454.0
AIXC,1.19,32.7236,3030571.0,1312824.0,25119574.0,18558726.0
ALAR,2.19,14.0625,415741.0,242991.0,16093929.0,
ALEC,2.21,3.271,2467753.0,1164362.0,246761792.0,94313250.0
ALIT,12.37,3.4281,439946.0,864283.0,455393632.0,
ALP,4.16,2.9703,115086.0,125990.0,6447363.0,
ALPS,0.4,0.0,61129.0,128127.0,66560128.0,3000000.0
ALXO,1.925,-0.7732,879719.0,1285724.0,266183200.0,94732188.0
AMBR,1.13,4.6296,257314.0,405391.0,106531032.0,20719326.0
AMDD,28.59,4.267,525070.0,1040932.0,,
AMOD,2.18,-2.6786,475121.0,128137.0,10827664.0,
AMSS,0.717,0.9859,22707.0,242016.0,8320843.0,
AMZE,0.1465,-7.8616,3503001.0,4381125.0,1076518.0,
ANVS,1.14,1.7857,1201611.0,900993.0,48571012.0,35319648.0
APRE,0.7814,0.9561,120258.0,230383.0,9838714.0,7910129.0
APVO,1.8,-1.0989,46080.0,105053.0,3258387.0,1696320.0
AQB,1.15,-5.7377,44262.0,506475.0,5919284.0,5120387.0
ARAI,0.2372,6.6547,582705.0,507759.0,12305037.0,
ARAY,0.2453,-1.9584,319584.0,1303922.0,29298460.0,
ARBE,0.739,-5.6917,1723269.0,3248806.0,94151608.0,101467044.0
AREB,0.1333,-11.1925,959440.0,1100480.0,3797697.0,
AREN,1.12,19.1489,16481235.0,437498.0,53323932.0,13144349.0
ASPSZ,0.1723,-8.1557,598.0,,,
ATCH,0.1811,0.4994,922290.0,1880122.0,27226170.0,148538231.0
ATER,0.7407,-4.1661,743953.0,1935240.0,13308090.0,13768639.0
AUID,0.4963,22.9378,393604.0,533350.0,8298304.0,
AURE,1.45,0.6944,34020.0,49880.0,54520000.0,
AUTL,1.94,3.1915,1479918.0,1978629.0,516355360.0,33904120.0
AUUD,1.02,3.8591,412183.0,3092804.0,5919111.0,
AVAT,1.05,5.0,626582.0,699687.0,39810544.0,25546730.0
AVX,3.84,-2.2901,357492.0,41064.0,28405950.0,
AZI,1.22,-2.4,73645.0,4817027.0,80947080.0,4397327.0
AZIO,1.15,-2.5424,115421.0,660727.0,18938024.0,13675066.0
BAER,1.02,-1.9231,731172.0,932309.0,60002660.0,44437854.0
BANL,5.8,-7.9365,50537.0,118454.0,12246097.0,406582.0
BAOS,0.2628,-12.749,882820.0,5129108.0,8769588.0,1034490.0
BATL,1.3,-2.9851,6123425.0,10832500.0,74466800.0,
BBLG,0.5401,-1.9426,24232.0,340040.0,1488546.0,2755396.0
BCAB,1.48,-4.5161,16043.0,76035.0,2465828.0,1376165.0
BCLI,1.08,0.9346,201.0,29298.0,11917557.0,10095936.0
BCTXZ,0.13,-9.7849,2248.0,,,
BDRX,1.12,-13.8461,6019180.0,2773782.0,1152553.0,594400.0
BDTX,2.03,2.5253,514131.0,1102180.0,116322600.0,
BEAT,0.4058,-0.1476,236017.0,666498.0,22866494.0,
BEEM,1.42,-0.6993,423353.0,2094356.0,31526252.0,22098037.0
BENF,0.8059,-23.9717,952183.0,247562.0,12455766.0,1182724.0
BGICF,0.235,-2.1241,807.0,324364.0,4630740.0,2918351.0
BGIN,1.81,-4.2227,35681.0,37838.0,204776048.0,43350299.0
BGL,0.22,6.3316,256080.0,774245.0,9526379.0,
BGM,0.2546,-7.1481,16331.0,283316.0,101998704.0,
BIOT,0.3617,-2.2432,46721.0,891631.0,10414960.0,28794472.0
BIOX,0.4282,2.1713,274742.0,272753.0,27325966.0,44923321.0
BIVI,2.05,6.2176,504887.0,4703950.0,17324852.0,7477922.0
BJDX,0.8501,-5.2602,171479.0,5697225.0,879611.0,
BMEA,1.78,2.2988,1541359.0,1217883.0,128693000.0,
BMRA,2.36,4.1943,28134.0,69109.0,10829964.0,3972715.0
BNBX,0.15,-6.25,5432.0,180498.0,929583.0,
BNCWZ,0.1307,-12.9247,20219.0,,,36452898.0
BQ,0.8092,-5.2459,107183.0,2230288.0,5971583.0,
BRAG,1.35,0.7463,14478.0,32348.0,41935596.0,
BRIA,1.4,-2.7778,7385.0,63229.0,35000000.0,20279875.0
BRLS,1.4,0.0,9432.0,842630.0,30048630.0,6468397.0
BRNX,2.76,8.6614,420975.0,1057526.0,4678274.0,23787.0
BTCS,1.36,3.0303,1933010.0,1523985.0,67736752.0,41632287.0
BTCT,1.53,5.5172,2217503.0,11158345.0,25973286.0,9168463.0
BTMD,1.4,5.2632,174568.0,321554.0,47458936.0,16686629.0
BTTC,0.38,4.5392,130744.0,1322574.0,5205507.0,
BURU,1.35,-47.0588,1256650.0,387826.0,500166656.0,
BYND,10.31,0.9794,1163371.0,1304845.0,177269776.0,16660937.0
BYSI,0.76,-0.6146,30909.0,702906.0,31251062.0,31950100.0
BZAI,0.5768,3.0,2620673.0,4850909.0,83539112.0,98685655.0
CABR,1.16,-2.521,33045.0,71217.0,12027142.0,
CALC,2.0,0.0,100958.0,276555.0,13656584.0,3790863.0
CAN,0.3462,2.852,6571107.0,15524225.0,258662800.0,
CANG,1.85,1.0929,115862.0,292035.0,75890640.0,20523005.0
CAST,1.34,-4.9645,398447.0,9554920.0,63758628.0,21373718.0
CBAT,1.0,0.0,504689.0,345553.0,88645840.0,69352956.0
CBUS,1.49,-5.0955,132949.0,267243.0,113879152.0,
CCG,14.61,-8.4764,19656.0,81470.0,36604272.0,904385.0
CCHH,1.225,-0.4065,8492.0,504587.0,23083568.0,1637009.0
CCO,2.38,0.0,3456530.0,8079783.0,1211643392.0,385297495.0
CCTG,0.5894,-3.3612,25141.0,3064643.0,8004161.0,3008949.0
CDIO,2.07,1.9704,21569.0,58732.0,6126100.0,2837687.0
CDLX,4.04,-2.6506,89636.0,50293.0,23790412.0,
CDT,0.219,-12.4,4726266.0,1643480.0,2998956.0,385437.0
