ticker,price,change_pct,volume,avg_volume,market_cap,float
AACG,0.8615,-1.7786,4257.0,230914.0,37223912.0,5976213.0
ABTC,7.99,-7.6301,1306086.0,1661138.0,973339456.0,23343815.0
ABTS,1.43,0.0,20394.0,139045.0,4596656.0,2959048.0
ACH,1.11,-0.8929,675730.0,1178022.0,85364224.0,56518805.0
ACTU,0.9837,-4.4951,148105.0,371630.0,23622770.0,
ACXP,1.355,-2.518,81503.0,123943.0,5823435.0,
ADBT,0.1267,30.6186,263768148.0,26035192.0,,50625609.0
ADCT,1.09,-1.8018,1259819.0,1424483.0,139157792.0,
ADGM,0.4621,2.5749,312483.0,8311620.0,10263454.0,8408880.0
AEMD,1.47,-4.5454,46134.0,1075680.0,1045369.0,706407.0
AEON,0.2656,-7.1978,2062733.0,6539790.0,13248869.0,
AERT,6.81,-3.8136,9211.0,22729.0,36726568.0,
AGMH,0.757,-7.8403,504556.0,225032.0,2722456.0,3454390.0
AGRZ,0.233,-2.9167,352796.0,7210682.0,5049921.0,
AHMA,1.34,-4.6263,81336.0,1436338.0,39831500.0,2144956.0
AIB,1.3,-2.2557,1417616.0,1112503.0,,
AIDX,0.4758,-8.5879,31498.0,192183.0,6076110.0,
AIFU,9.57,-9.8021,50906.0,27408.0,56709004.0,
AIIO,1.54,-3.1447,958966.0,1499398.0,183314784.0,50138705.0
AIM,0.2136,-4.1723,1863874.0,4851782.0,7994924.0,27686821.0
AIRE,1.53,0.0,12569.0,117906.0,9186392.0,4452454.0
AIXC,1.025,-13.8656,655615.0,1362058.0,21636606.0,18558726.0
ALAR,2.25,2.7397,500269.0,246683.0,16534858.0,
ALEC,2.035,-7.9185,715903.0,1194011.0,227221840.0,94313250.0
ALIT,11.87,-4.042,328964.0,842992.0,436986464.0,
ALP,4.0,-3.8462,104905.0,126282.0,6199388.0,
ALPS,0.4,0.0,108539.0,129001.0,66560128.0,3000000.0
ALXO,1.89,-1.8182,758968.0,1273487.0,261343520.0,94732188.0
AMBR,1.18,4.4248,229173.0,408866.0,111244784.0,20719326.0
AMDD,27.9928,-2.1231,232226.0,1030399.0,,
AMOD,1.98,-9.1743,76209.0,130320.0,9834300.0,
AMSS,0.6647,-7.2943,70888.0,239327.0,7713897.0,
AMZE,0.1341,-8.4642,2502372.0,4434114.0,985400.0,
ANVS,1.12,-1.7544,823027.0,908443.0,47718892.0,35319648.0
APRE,0.7488,-4.172,184797.0,231472.0,9428242.0,7910129.0
APVO,1.71,-5.0,48295.0,105640.0,3095467.0,1696320.0
AQB,1.1,-4.3478,14928.0,506406.0,5661924.0,5120387.0
ARAI,0.2364,-0.3373,196919.0,501385.0,12263535.0,
ARAY,0.2305,-6.0334,431905.0,1277253.0,27530760.0,
