ticker,price,change_pct,volume,avg_volume,market_cap,float
AACG,0.8256,0.0727,2752.0,,,5976213.0
AAOG,2.15,0.939,2750198.0,,,
ABTC,9.6,-3.1282,1347215.0,,,23343815.0
ABTS,1.26,-0.7874,11549.0,,,2959048.0
ABVC,1.09,-4.386,64100.0,,,21065557.0
ACH,0.7332,-2.253,1308165.0,,,56518805.0
ACTU,0.6512,-10.9896,237263.0,,,
ACXP,1.36,-0.7299,48071.0,,,5141335.0
ADBT,0.1204,0.3333,21378719.0,,,50625609.0
ADCT,1.29,-1.5267,1574681.0,,,
ADGM,0.2027,-11.0965,5606719.0,,,8408880.0
AEI,0.7535,-2.5982,15531.0,,,3698993.0
AEON,0.26,-1.4778,549058.0,,,
AERT,7.24,3.1339,24430.0,,,
AGMH,0.7642,-2.2137,133763.0,,,3454390.0
AGRZ,0.1927,-20.5361,1225452.0,,,
AHMA,1.35,2.2727,25457.0,,,2144956.0
AIB,1.43,-2.0548,627869.0,,,
AIDX,0.4231,-0.8204,80960.0,,,
AIFU,9.89,-2.7532,93713.0,,,
AIIO,1.46,-2.6667,259530.0,,,50138705.0
AIM,0.2022,-3.7143,774384.0,,,27686821.0
AIMD,1.3702,-1.7778,5872979.0,,,2898987.0
AIRE,1.36,-1.4493,28934.0,,,4452454.0
AIXC,1.4698,-11.4578,528111.0,,,18558726.0
AIXI,1.76,-7.3684,4485905.0,,,866043.0
ALAR,1.76,-2.7624,146093.0,,,
ALEC,1.92,-4.9505,849250.0,,,94313250.0
ALIT,11.28,-10.0478,615224.0,,,
ALLR,1.0899,4.7981,74868.0,,,15793670.0
ALP,5.47,20.4846,157352.0,,,20919358.0
ALPS,0.4,0.0,94533.0,,,3000000.0
ALXO,1.355,-7.8231,1204367.0,,,94732188.0
AMBR,1.84,-4.1667,188340.0,,,20719326.0
AMDD,21.9473,-1.9772,624309.0,,,
AMOD,1.695,2.1084,80402.0,,,
AMSS,0.6771,-6.7227,60539.0,,,
AMZE,0.1299,-5.0439,1777410.0,,,20505351.0
ANPA,2.07,5.0761,15686.0,,,4391591.0
ANVS,1.34,5.5118,853916.0,,,35319648.0
APRE,0.7817,0.2179,52026.0,,,7910129.0
APVO,1.83,-3.1746,32968.0,,,1696320.0
AQB,0.9077,-12.7212,669938.0,,,5120387.0
ARAI,0.232,-4.4087,309588.0,,,
ARAY,0.2209,-2.0399,911470.0,,,
ARBE,0.6899,2.679,810045.0,,,101467044.0
ASPSZ,0.14,-6.6667,23277.0,,,
ATCH,0.2019,2.7481,159493707.0,,,148538231.0
