ticker,price,change_pct,volume,avg_volume,market_cap,float
AACG,0.825,3.125,7083.0,,,5976213.0
AAOG,2.15,-10.7884,2554733.0,,,
ABTC,9.91,-3.5054,1122938.0,,,23343815.0
ABTS,1.24,-3.876,13932.0,,,2959048.0
ABVC,1.21,4.3103,74751.0,,,21065557.0
ACH,0.7513,-11.6118,1774647.0,,,56518805.0
ACTU,0.74,-8.3478,221285.0,,,
ACXP,1.37,0.7353,58567.0,,,5141335.0
ADBT,0.1171,-6.1699,9280985.0,,,50625609.0
ADCT,1.31,6.5041,1956398.0,,,
ADGM,0.2335,-51.9053,35044198.0,,,8408880.0
AEI,0.7736,-6.4458,11344.0,,,3698993.0
AEON,0.26,-0.7634,1281476.0,,,
AERT,7.02,1.7391,15611.0,,,
AGMH,0.7224,-10.4056,81854.0,,,3454390.0
AGRZ,0.2424,1.2954,548234.0,,,
AHMA,1.32,-2.9412,45040.0,,,2144956.0
AIB,1.45,6.6176,1150286.0,,,
AIDX,0.43,-8.6079,77694.0,,,
AIFU,10.17,18.9474,18882.0,,,
AIIO,1.5003,-3.8269,390112.0,,,50138705.0
AIM,0.2051,-4.8701,1320908.0,,,27686821.0
AIMD,1.3816,-2.0142,27120.0,,,2898987.0
AIRE,1.38,-3.4965,22502.0,,,4452454.0
AIXC,1.69,19.8582,923867.0,,,18558726.0
AIXI,1.81,-11.2745,557754.0,,,866043.0
ALAR,1.8281,-9.5,119536.0,,,
ALEC,2.01,0.0,1182597.0,,,94313250.0
ALIT,12.54,-2.866,379474.0,,,
ALLR,1.04,-6.3063,167492.0,,,15793670.0
ALP,4.64,6.6667,138695.0,,,20919358.0
ALPS,0.4,0.025,46883.0,,,3000000.0
ALXO,1.47,-8.125,1277228.0,,,94732188.0
AMBR,1.92,1.5873,262384.0,,,20719326.0
AMDD,22.4,1.4493,464154.0,,,
AMOD,1.68,-11.5789,91384.0,,,
AMSS,0.735,-6.4052,169746.0,,,
AMZE,0.1346,-3.5817,2548196.0,,,20505351.0
ANPA,1.97,0.0,17098.0,,,4391591.0
ANVS,1.27,0.7937,1144031.0,,,35319648.0
APRE,0.7872,7.4823,281207.0,,,7910129.0
APUS,2.22,20.0,140213.0,,,2047328.0
APVO,1.809,-2.2162,52591.0,,,1696320.0
AQB,1.04,-4.5872,77925.0,,,5120387.0
ARAI,0.24,-3.9616,1362202.0,,,
ARAY,0.2255,-1.9565,389276.0,,,
ARBE,0.6738,-2.007,995956.0,,,101467044.0
ASPSZ,0.15,-11.5561,42734.0,,,
ATCH,0.195,1.3514,2911249.0,,,148538231.0
ATER,0.642,-2.3128,127676.0,,,13768639.0
ATTT,2.8,-1.4085,17908.0,,,5874743.0
AUID,0.42,2.439,200483.0,,,
AURE,1.11,-6.3291,70004.0,,,
AUTL,1.9762,-2.6502,1440994.0,,,33904120.0
AUUD,1.41,6.015,7337378.0,,,
AVAT,2.15,-4.8673,2527963.0,,,25546730.0
AVX,4.11,-6.8027,319762.0,,,
AXTX,30.9,-13.3483,1544434.0,,,
AZI,1.19,0.8475,89667.0,,,4397327.0
AZIO,1.3,-3.7037,155933.0,,,13675066.0
BAER,0.88,-2.2222,571346.0,,,44437854.0
BANL,5.23,-2.6071,8957.0,,,406582.0
BAOS,0.262,-6.3617,274649.0,,,1034490.0
BATL,1.09,0.0,3697380.0,,,
BBLG,0.5055,4.2483,433064.0,,,2755396.0
BCDA,1.04,-0.9524,140232.0,,,8168190.0
BCTXZ,0.2,0.0,10357.0,,,
BDMD,0.79,-0.0127,187895.0,,,11007062.0
BDRX,0.694,1.909,364925.0,,,594400.0
BDTX,1.9,-4.0404,613538.0,,,
BEAT,0.3949,-8.9463,595950.0,,,
BEEM,1.22,-4.6875,322143.0,,,22098037.0
BENF,2.09,288.2593,291453153.0,,,1182724.0
BFRG,0.905,50.8333,190861110.0,,,15806828.0
BGIN,1.885,-1.3089,1940.0,,,43350299.0
BGL,0.22,-2.9126,345352.0,,,
BGM,0.255,-1.1245,70040.0,,,
BGMS,0.9847,6.1442,8780.0,,,5310620.0
BIOT,0.41,-5.7688,172917.0,,,28794472.0
BIOX,0.3939,9.4471,413844.0,,,44923321.0
BIRD,2.39,1.2712,158482.0,,,5612831.0
BIVI,1.63,0.0,215648.0,,,7477922.0
BJDX,0.95,-5.0,733211.0,,,4377260.0
BMEA,1.46,-14.1176,9288043.0,,,
BMRA,2.605,-6.295,37567.0,,,3972715.0
BNGO,1.68,-7.6923,902411.0,,,10636515.0
BQ,0.822,0.1218,68274.0,,,
BRIA,1.41,0.7143,4410.0,,,20279875.0
BRLS,1.3,-0.7634,3471.0,,,6468397.0
BRNX,2.38,2.1459,288356.0,,,23787.0
BTCS,1.58,-4.2424,1415554.0,,,41632287.0
BTCT,1.2,-9.0909,1818476.0,,,9168463.0
BTMD,1.3,-1.5152,68963.0,,,16686629.0
BTTC,0.53,-6.3273,1618851.0,,,
BURU,1.04,0.0,852825.0,,,
BYND,10.1,-12.2502,3121884.0,,,16660937.0
BYSI,0.7266,-1.8506,13388.0,,,31950100.0
BZAI,0.5611,-2.4004,2188477.0,,,98685655.0
CABR,1.25,-4.5802,6899.0,,,
CALC,1.84,-1.6043,65398.0,,,3790863.0
CAN,0.39,-5.2938,9409862.0,,,
CAPS,0.2061,15.4622,79058988.0,,,3708760.0
CAST,1.3003,-6.4532,595579.0,,,21373718.0
CBAT,1.5,16.2791,1604262.0,,,69352956.0
CBUS,1.54,-3.1447,46368.0,,,
CCG,12.94,-0.4615,43238.0,,,904385.0
CCO,2.35,-1.2605,5628980.0,,,385297495.0
CDIO,1.93,0.5208,32531.0,,,2837687.0
CDLX,3.44,-3.9106,25099.0,,,
CDT,0.1419,-0.2811,11386295.0,,,385437.0
CDTG,1.26,1.6129,192837.0,,,2766994.0
CDXS,1.3811,-0.6403,627783.0,,,82348335.0
CELU,1.15,-2.5424,74688.0,,,
CELZ,0.9302,-1.0426,358182.0,,,6557287.0
CETX,2.08,-2.3474,37904.0,,,
CETY,1.01,0.0,6087.0,,,9897127.0
CGTL,3.66,0.0,5658.0,,,
CHAI,0.3,3.6269,1265505.0,,,8216706.0
CHGG,0.747,-0.2404,375738.0,,,
CHMI,2.81,-1.4035,361266.0,,,36409809.0
CHOW,0.639,2.24,122528.0,,,11033841.0
CHR,1.57,0.0,33461.0,,,
CHSN,1.07,-2.2831,16103.0,,,
CIGL,0.4101,-2.4036,53565.0,,,34910365.0
CIRC,0.3489,-11.9162,977028.0,,,
CISS,1.09,-4.386,503628.0,,,11792.0
CJMB,2.1129,5.1194,68085.0,,,2340178.0
CLDI,1.13,1.8018,2662311.0,,,2564822.0
CLIK,1.17,-1.6807,22979.0,,,258171.0
CLLS,1.44,-7.6923,169801.0,,,46787081.0
CLPS,1.01,0.4975,18875.0,,,12968146.0
CMMB,2.28,-4.2017,133517.0,,,
CMND,0.8251,5.6196,353978.0,,,
CMTL,1.43,-2.0548,152731.0,,,
CNET,1.39,6.1069,0.0,,,3026160.0
CNEY,0.58,-0.0172,21785.0,,,
CNSY,1.95,-3.9409,65282.0,,,167159000.0
CNTB,1.09,-10.2881,1397844.0,,,
CNTX,0.389,-0.0257,1081351.0,,,
COIA,9.77,-4.2157,31819.0,,,
COOT,0.489,5.8442,997442.0,,,8124837.0
COSM,0.4165,17.5889,13359982.0,,,
CPHI,0.7,4.4776,220267.0,,,3300648.0
CRCG,14.893,-6.0379,2821905.0,,,
CRDF,1.31,-1.5038,590127.0,,,
CRDL,1.77,-6.3492,2002556.0,,,
CRGO,1.04,0.4831,80046.0,,,35150159.0
CRIS,0.9519,-4.81,137062.0,,,1836613.0
CRMX,21.87,-18.243,97062.0,,,
CRNT,2.19,3.7915,663110.0,,,79493401.0
CTOR,1.01,-5.6075,55827.0,,,30982094.0
CTXR,0.5857,-2.0896,222927.0,,,26959796.0
CUPR,1.88,-5.5276,97048.0,,,920625.0
CURV,2.38,-1.6529,107767.0,,,25894431.0
CURX,4.475,-2.2926,4337.0,,,
CVKD,1.2809,14.3661,262804.0,,,3142050.0
CWD,0.7111,-2.3617,1928771.0,,,7980718.0
CXAI,2.5086,-0.4524,74765.0,,,2220769.0
CYAB,0.2589,-3.4316,1439770.0,,,
CYN,0.7515,-3.232,70589.0,,,14271837.0
DARE,0.8074,-5.0118,99670.0,,,12946692.0
DBGI,5.7,21.0191,2642076.0,,,916295.0
DDC,0.21,-10.2564,4561708.0,,,33001820.0
DETX,2.05,-5.0926,11984.0,,,76479868.0
DFLI,0.8801,1.1493,112694.0,,,
DFSC,1.1323,-4.8487,92892.0,,,2457221.0
DGNX,1.485,-2.9412,393403.0,,,26107005.0
DH,0.9901,11.2472,419324.0,,,
DHY,1.62,-1.8182,854693.0,,,
DLXY,0.4853,-6.6731,514996.0,,,
DOGZ,0.9,-1.0978,27555.0,,,2622221.0
DPU,1.7106,9.6538,10021.0,,,2865936.0
DRCT,1.61,-0.6173,27754.0,,,750292.0
DRMA,1.1001,-4.3391,14410.0,,,2897833.0
DSS,0.6948,-2.5116,15582.0,,,4024238.0
DTCX,2.02,-2.4155,51725.0,,,31698611.0
DTSS,0.9026,0.0887,329578.0,,,6961683.0
DUO,0.6,-2.1845,143376.0,,,38529139.0
DVLT,0.155,-6.7949,47445480.0,,,679521320.0
DWTX,1.51,0.0,23622.0,,,8726869.0
DXF,0.49,3.7037,67123.0,,,3235956.0
DYAI,0.4149,3.725,251315.0,,,26975572.0
EBON,2.01,-6.9444,15211.0,,,
ECX,1.06,-3.6364,939672.0,,,116396759.0
EDBL,1.2038,-5.2126,1023440.0,,,1950533.0
EDVA,0.2188,-5.1171,65931776.0,,,6923472.0
EHGO,0.9225,-0.6141,71947.0,,,1748910.0
EHTH,0.8799,-0.1135,346436.0,,,
EJH,1.2483,5.7881,15115.0,,,
ELAB,4.35,2.1127,40036.0,,,
ELME,1.71,-1.7241,640579.0,,,
ELOG,0.4701,-7.8055,36002.0,,,
ENGS,2.86,0.3509,5188120.0,,,
ENLV,0.6528,0.9901,592479.0,,,
ENSC,0.4101,-4.4056,361504.0,,,
EOCN,3.62,-0.1379,5356.0,,,
EPSM,1.41,-12.4224,253307.0,,,2072651.0
ERNA,3.65,-3.9474,6109.0,,,966716.0
ESLA,0.467,-3.7113,32313.0,,,15139440.0
ETS,1.61,-2.4242,295788.0,,,
EU,1.21,0.0,7457060.0,,,191024822.0
EVGN,0.4523,-8.3485,114595.0,,,
EVTL,0.69,-6.4534,4273006.0,,,83755198.0
EXFY,2.35,0.0,425503.0,,,
EZGO,0.8451,0.7751,13972.0,,,139232.0
FAMI,0.1342,-6.1538,9708685.0,,,
FBDT,0.9138,-3.6787,1360037.0,,,26298479.0
FBGL,0.3919,-14.7487,2340673.0,,,
FBLG,1.33,-0.7463,87328.0,,,
FCHL,0.9616,-4.7921,25664.0,,,
FEAM,2.629,-10.5782,829268.0,,,
