ticker,price,change_pct,volume,avg_volume,market_cap,float
AACG,0.81,-3.5714,4207.0,,,5976213.0
AAOG,2.52,8.616,2842876.0,,,
ABTC,10.4245,3.2129,2392372.0,,,23343815.0
ABTS,1.26,-3.0769,28190.0,,,2959048.0
ABVC,1.15,-0.8621,236486.0,,,21065557.0
ACH,0.8731,-1.8658,1548950.0,,,56518805.0
ACTU,0.895,-8.7852,267934.0,,,
ACXP,1.35,-2.8777,280093.0,,,5141335.0
ADBT,0.1329,8.0488,21259774.0,,,50625609.0
ADCT,1.1,4.7619,1898559.0,,,
ADGM,0.503,4.2487,128136.0,,,8408880.0
AEI,0.83,2.2923,26478.0,,,3698993.0
AEON,0.254,4.7423,661417.0,,,
AERT,6.85,-3.2486,5680.0,,,
AGMH,0.7401,-10.5619,1068870.0,,,3454390.0
AGRZ,0.23,-1.2876,512769.0,,,
AHMA,1.25,-5.303,68462.0,,,2144956.0
AIB,1.47,0.6849,674257.0,,,
AIDX,0.4412,-5.1387,57575.0,,,
AIFU,10.97,-2.1409,77332.0,,,
AIIO,1.61,-1.8293,298775.0,,,50138705.0
AIM,0.2051,-1.1566,1471267.0,,,27686821.0
AIMD,1.46,-1.3514,43186.0,,,2898987.0
AIRE,1.42,4.4118,53020.0,,,4452454.0
AIXC,1.1,0.9174,310089.0,,,18558726.0
ALAR,2.03,-3.7915,44879.0,,,
ALEC,1.92,0.5236,1190282.0,,,94313250.0
ALIT,11.91,1.1895,378191.0,,,
ALLR,1.18,-2.4793,114892.0,,,15793670.0
ALP,4.59,-1.2903,48682.0,,,20919358.0
ALPS,0.4,0.0,66468.0,,,3000000.0
ALXO,1.66,-2.3529,849508.0,,,94732188.0
AMBR,1.7,-13.7056,541513.0,,,20719326.0
AMDD,22.66,-9.7959,1252363.0,,,
AMOD,1.97,1.5464,51065.0,,,
AMSS,0.7753,14.9274,216336.0,,,
AMZE,0.1439,-2.1088,6152958.0,,,20505351.0
ANPA,2.11,2.9268,21670.0,,,4391591.0
ANVS,1.2093,6.0789,882280.0,,,35319648.0
APRE,0.79,3.961,84246.0,,,7910129.0
APUS,2.1,18.6441,254345.0,,,2047328.0
APVO,1.81,-1.6304,22358.0,,,1696320.0
AQB,1.1,-3.5088,15520.0,,,5120387.0
ARAI,0.238,-1.3267,2224913.0,,,
ARAY,0.24,2.7397,534893.0,,,
ARBE,0.6849,2.2239,768579.0,,,101467044.0
ASPSZ,0.16,-5.8824,1287.0,,,
ATCH,0.1901,-4.95,2367636.0,,,148538231.0
ATER,0.6666,-4.7578,252171.0,,,13768639.0
ATTT,2.95,-0.3378,37190.0,,,5874743.0
AUID,0.4534,3.0455,117216.0,,,
AURE,1.1601,-20.5411,77360.0,,,
AUTL,1.94,0.0,735640.0,,,33904120.0
AUUD,1.26,21.1538,6933848.0,,,
AVAT,1.84,70.3704,23063944.0,,,25546730.0
AVX,4.72,21.3368,1680538.0,,,
AZIO,1.33,-3.6232,156820.0,,,13675066.0
BAER,0.9439,-0.1692,436635.0,,,44437854.0
BANL,5.27,-4.3557,4747.0,,,406582.0
BAOS,0.2718,0.6667,472775.0,,,1034490.0
BATL,1.16,-3.3333,5482422.0,,,
BBLG,0.4899,-5.6069,65651.0,,,2755396.0
BCDA,1.03,-11.9658,1931316.0,,,8168190.0
BCTXZ,0.1969,15.6195,648.0,,,
BDRX,0.6801,-6.8356,621428.0,,,594400.0
BDTX,1.9499,-0.5153,827072.0,,,
BEAT,0.431,6.9744,357313.0,,,
BEEM,1.32,0.0,300522.0,,,22098037.0
BENF,0.5617,-0.0178,2983428.0,,,1182724.0
BGIN,1.89,5.0,6205.0,,,43350299.0
BGL,0.2461,6.9535,367449.0,,,
BGM,0.255,1.5936,58443.0,,,
BGMS,0.9483,1.206,23666.0,,,5310620.0
BIOT,0.4437,-0.9377,235519.0,,,28794472.0
BIOX,0.359,-0.3608,431983.0,,,44923321.0
BIRD,2.37,3.0435,227467.0,,,5612831.0
BIVI,1.6897,4.9503,411480.0,,,7477922.0
BJDX,0.9002,-2.1522,214173.0,,,4377260.0
BMEA,1.73,-5.4645,1783205.0,,,
BMRA,2.6,3.5857,23069.0,,,3972715.0
BNCWZ,0.2565,74.8919,36007.0,,,36452898.0
BNGO,1.8541,7.1734,977477.0,,,10636515.0
BQ,0.8094,-0.0741,22314.0,,,
BRAG,1.43,-3.0508,5074.0,,,
BRIA,1.4399,2.85,2302.0,,,20279875.0
BRLS,1.3,-5.1095,2508.0,,,6468397.0
BRNX,2.4,-5.1383,145957.0,,,23787.0
BTCS,1.64,2.5,3400110.0,,,41632287.0
BTCT,1.4107,9.3566,8969246.0,,,9168463.0
BTMD,1.325,-2.5735,125399.0,,,16686629.0
BTTC,0.7233,98.1644,421665071.0,,,
BURU,1.0,-2.9126,460123.0,,,
BYND,11.93,3.649,1298350.0,,,16660937.0
BYSI,0.74,-1.307,31994.0,,,31950100.0
