ticker,price,change_pct,volume,avg_volume,market_cap,float
CISS,1.3006,-2.2105,641836.0,,,11792.0
CJMB,2.24,-3.4483,67255.0,,,2340178.0
CLDI,1.09,-14.1732,30456.0,,,2564822.0
CLIK,1.1908,-1.5868,35232.0,,,258171.0
CLLS,1.53,4.7945,249466.0,,,46787081.0
CLPS,1.035,2.4752,1149.0,,,12968146.0
CMMB,2.66,-5.0,175829.0,,,
CMND,0.8058,-6.0839,190278.0,,,
CMTL,1.5,-1.3158,264524.0,,,
CNET,1.39,10.757,3608.0,,,3026160.0
CNEY,0.5833,10.6411,74011.0,,,
CNTB,1.2633,-2.0698,1272955.0,,,
CNTX,0.3754,-2.0866,1124732.0,,,
CODX,0.984,4.6475,405198.0,,,6135776.0
COIA,9.57,23.3247,38062.0,,,
COOT,0.4525,-2.2256,112357.0,,,8124837.0
COSM,0.325,9.6861,6279648.0,,,
CPHI,0.7158,0.6751,142520.0,,,3300648.0
CRCG,14.94,15.456,4464845.0,,,
CRDF,1.37,5.3846,737687.0,,,
CRDL,1.875,0.8065,972937.0,,,
CRGO,1.12,2.7523,31234.0,,,35150159.0
CRIS,1.0,-8.2569,121042.0,,,1836613.0
CRNT,2.08,-1.4218,231876.0,,,79493401.0
CTOR,1.04,1.9608,336868.0,,,30982094.0
CTXR,0.605,2.9087,279887.0,,,26959796.0
CUPR,1.78,2.8902,94705.0,,,920625.0
CURV,2.3,-0.8621,872820.0,,,25894431.0
CURX,4.4,-4.3478,21288.0,,,
CVKD,1.06,-5.3571,113571.0,,,3142050.0
CXAI,2.45,-3.1621,77272.0,,,2220769.0
CYAB,0.2951,-1.6333,1668026.0,,,
CYN,0.7558,3.7047,177500.0,,,14271837.0
DARE,0.7843,4.881,229161.0,,,12946692.0
DBGI,4.35,-1.5837,420846.0,,,916295.0
DCX,0.1317,-70.075,40812108.0,,,
DDC,0.25,7.7586,7436499.0,,,33001820.0
DETX,2.17,-5.6522,12021.0,,,76479868.0
DFLI,0.913,3.4678,217516.0,,,
DFSC,1.21,-1.626,105776.0,,,2457221.0
DGNX,1.39,-1.4184,113089.0,,,26107005.0
DH,0.96,0.1879,2566143.0,,,
DHY,1.66,1.8405,772254.0,,,
DLXY,0.825,-2.3438,16320102.0,,,
DOGZ,0.89,1.1364,10345.0,,,2622221.0
DRCT,1.61,-5.2941,20064.0,,,750292.0
DRMA,1.16,0.0,5211.0,,,2897833.0
DSS,0.7,-2.7643,102716.0,,,4024238.0
DTCX,2.07,-2.8169,368695.0,,,31698611.0
DTSS,0.88,-27.8689,4271825.0,,,6961683.0
DUO,0.5304,2.1965,253796.0,,,38529139.0
DVLT,0.1565,-5.094,83866475.0,,,679521320.0
DYAI,0.415,-2.0533,281692.0,,,26975572.0
EBON,2.16,5.8824,2161.0,,,
ECX,1.05,-0.4739,1294833.0,,,116396759.0
EDBL,1.4,0.0,129482.0,,,1950533.0
EHGO,0.8897,-1.6254,108922.0,,,1748910.0
EHTH,0.9099,6.7081,409040.0,,,
EJH,1.2815,3.3468,41328.0,,,
ELAB,4.52,-4.2373,134999.0,,,
ELME,1.76,6.6667,481705.0,,,
ELOG,0.7303,34.5803,6156505.0,,,
ENGS,2.82,5.618,5343681.0,,,
ENLV,0.81,11.3861,349945.0,,,
ENSC,0.4566,0.9061,493884.0,,,
EOCN,3.37,-3.1609,8492.0,,,
EPOW,6.552,-1.5107,19395.0,,,24064807.0
ERNA,3.83,1.8617,8175.0,,,966716.0
ETS,2.57,16.8182,2035672.0,,,
EU,0.8711,-10.3161,29897490.0,,,191024822.0
EVGN,0.499,-0.8544,17975.0,,,
EVTL,0.67,10.8904,16871520.0,,,83755198.0
EXFY,2.24,-4.2735,770064.0,,,
EZGO,0.8879,5.4889,10331.0,,,139232.0
FAMI,0.117,-8.4507,4894281.0,,,
FBDT,0.8772,-0.4313,1136433.0,,,26298479.0
FBGL,0.3905,0.1282,23213.0,,,
FBLG,1.4,-5.7239,130701.0,,,
FCHL,1.02,-0.9709,22187.0,,,
FEAM,2.44,18.4466,3015802.0,,,
FEMY,2.54,-0.3922,35027.0,,,
FFAI,1.79,1.1299,1392610.0,,,3788681.0
FJET,1.68,-9.1892,3225925.0,,,37334597.0
FLD,0.5701,10.0792,814947.0,,,6869348.0
FLNA,0.7115,-1.1806,122756.0,,,45588160.0
FLUX,0.55,-0.8115,132624.0,,,15586177.0
FMFC,0.2049,-1.0145,567661.0,,,
FNGR,0.1392,-2.1785,3929757.0,,,47345700.0
FOFO,1.83,0.0,13452.0,,,3871037.0
FRGT,0.6325,-35.2411,3453804.0,,,
FRSX,1.26,18.8679,3484021.0,,,
FRTT,0.918,-1.2478,47809.0,,,4285724.0
FTCI,2.35,10.3286,2390333.0,,,10970029.0
FUSE,0.513,-8.229,93791.0,,,10143696.0
GCDT,0.3899,-0.0256,145619.0,,,3387183.0
GCL,0.5991,0.251,40304.0,,,
GDC,1.32,-2.9412,325057.0,,,4090239.0
GDHG,1.1103,-2.6053,99598.0,,,12547704.0
GELS,0.561,-3.2258,75630.0,,,5150874.0
GENK,1.7,1.1905,59808.0,,,4783448.0
GGR,2.82,2.9197,7174.0,,,17846790.0
GIFT,0.64,-2.3348,68609.0,,,25481329.0
GIPR,0.7168,63.1003,297862315.0,,,
GLE,0.6033,-5.4537,231146.0,,,7819956.0
GLND,1.54,27.2727,1911578.0,,,35252221.0
GMEX,0.405,-1.4599,4153064.0,,,
GMHS,0.7648,4.8389,26480.0,,,25982149.0
GNPX,3.43,-0.8671,57541.0,,,
GOAI,2.06,-2.3697,181604.0,,,15435137.0
GORO,3.55,1.1396,1829317.0,,,68193250.0
GOVX,0.35,-8.6162,220660.0,,,6818097.0
GPRO,1.28,-4.4776,16009290.0,,,
GPUS,0.1814,-0.1101,22222722.0,,,135380815.0
GRI,1.8999,3.2554,113322.0,,,2186115.0
GRNQ,9.98,-0.1001,22766.0,,,1069894.0
GRWG,1.5986,6.2193,584393.0,,,50451813.0
GSUN,0.2365,-2.3937,5400846.0,,,9368669.0
GTEC,1.12,3.7037,71339.0,,,20336059.0
GUTS,0.6,1.5572,1814915.0,,,
GVH,1.28,-7.2464,121720.0,,,2296389.0
GWH,0.3607,-0.7157,563671.0,,,
GXAI,0.6192,-0.7692,132549.0,,,10521790.0
GYGY,0.8885,1.4269,576582.0,,,477958.0
HAIN,0.56,-2.1663,2917321.0,,,
HCAI,0.516,-14.5695,4793444.0,,,1035979.0
HCAT,1.79,-0.5556,860995.0,,,
HCTI,0.7749,9.1255,346498.0,,,14974172.0
HCWB,1.87,-4.1026,87466.0,,,6105813.0
HEPS,2.58,-4.0892,1147082.0,,,29007120.0
HFFG,1.5,-6.8323,320145.0,,,40542674.0
HIHO,0.8752,-2.365,16202.0,,,2923125.0
HITI,2.6082,-1.5774,1130844.0,,,76766901.0
HKPD,0.12,-1.8806,713501.0,,,15713736.0
HLP,2.02,0.0,42797.0,,,
HMR,1.85,6.3218,129348.0,,,6097744.0
HODO,0.1666,-3.1395,2006994.0,,,
HOLO,1.66,1.2195,343677.0,,,
HOWL,0.9839,2.1703,1226167.0,,,47916735.0
HPAI,0.2926,-2.4341,260862.0,,,7586883.0
HTOO,2.03,-6.0185,5491.0,,,3117861.0
HTZ,1.82,-2.1505,16962581.0,,,169966718.0
HUDI,0.771,-3.6009,8316.0,,,4231271.0
HUIZ,1.42,-2.069,23080.0,,,4458101.0
HXHX,0.413,-1.6432,85781.0,,,2470050.0
HYFM,0.9283,-2.2842,19156.0,,,3546829.0
IBG,0.965,-6.3107,15026.0,,,
IBO,0.59,3.2552,97268.0,,,11488352.0
ICG,0.9258,-2.5474,31416.0,,,21137748.0
ICMB,0.883,0.3295,51996.0,,,
ICON,1.04,-3.7037,29016.0,,,
IGC,0.2701,1.3889,811600.0,,,89370306.0
ILLR,0.562,0.5187,221681.0,,,
IMMP,0.29,-8.4885,564965.0,,,143034969.0
IMNN,1.36,-1.4493,62031.0,,,5293517.0
IMRN,1.2,1.6949,89820.0,,,7894443.0
IMTE,0.512,-1.0437,13246.0,,,
INBS,1.95,-2.5,35353.0,,,2937009.0
INCR,5.31,0.0,3752.0,,,7864160.0
INEO,0.54,-1.8003,13970.0,,,8809520.0
INM,1.36,-2.1583,10307.0,,,831863.0
INO,1.24,2.4793,2889862.0,,,95787461.0
INUV,0.56,-3.4483,95163.0,,,
INV,0.6024,-11.8525,6823198.0,,,68258723.0
INVZ,0.3371,4.8523,1947096.0,,,217886667.0
IONZ,26.5906,7.2915,308381.0,,,
IOTR,1.92,10.3448,9220.0,,,644074.0
IPHA,1.9,-0.5236,91437.0,,,70567628.0
IPW,1.635,-9.1667,1574049.0,,,65069.0
IQST,0.9657,-4.3861,349910.0,,,10870558.0
